,RequestID,Boro,Yr,SegmentID,WktGeom,street,fromSt,toSt,Direction,Vol
210,1310,Brooklyn,2011,23917,POINT (985828.1 195349.9),OLD FULTON ST,ELIZABETH PL,WATER ST,WB,42.62232415902141
211,1311,Brooklyn,2011,23924,POINT (986043.4 195232),OLD FULTON ST,HICKS ST,FRONT ST,EB,42.70203488372093
212,1312,Brooklyn,2011,23924,POINT (986043.4 195232),OLD FULTON ST,HICKS ST,FRONT ST,EB,52.75957120980092
213,1313,Brooklyn,2011,23924,POINT (986043.4 195232),OLD FULTON ST,FRONT ST,HICKS ST,WB,47.45560407569141
214,1314,Brooklyn,2011,23924,POINT (986043.4 195232),OLD FULTON ST,FRONT ST,HICK ST,WB,49.111791730474735
215,1315,Brooklyn,2011,25266,POINT (992133.8 154373.2),AV X,W 2 ST,W 1 ST,EB,39.75584415584416
216,1316,Brooklyn,2011,25268,POINT (992317.8 154005.6),W 1 ST,AV Y,AV X,NB,14.591145833333334
217,1317,Brooklyn,2011,25269,POINT (992391.2 154409.7),AV X,W ST,W 1 ST,WB,46.33419689119171
218,1318,Brooklyn,2011,25588,POINT (994346 152698.3),E 6 ST,OCEAN PKWY,AV Z,NB,10.89769820971867
219,1319,Brooklyn,2011,25589,POINT (994411.6 153127.1),AV Z,HUBBARD ST,E 6 ST,WB,44.390306122448976
220,1320,Brooklyn,2011,26671,POINT (991231.3 166952.1),E 2 ST,AV J,AV I,NB,7.992227979274611
221,1321,Brooklyn,2011,26672,POINT (991297.2 167406),AV I,E 3 ST,E 2 ST,WB,30.809278350515463
222,1322,Brooklyn,2011,27514,POINT (998394.7 166211.4),E 27 ST,AV L,AV K,WB,8.110512129380053
223,1323,Brooklyn,2011,28069,POINT (993275.2 172390.9),CORTELYOU RD,STRATFORD RD,WESTMINSTER RD,EB,51.388746803069054
224,1324,Brooklyn,2011,28071,POINT (993517 172533.4),CORTELYOU RD,ARGYLE RD,WESTMINSTER RD,WB,43.62244897959184
225,1325,Brooklyn,2011,28083,POINT (993346.6 172804.6),WESTMINSTER RD,BEVERLEY RD,CORTELYOU RD,SB,10.79948586118252
226,1326,Staten Island,2011,3200,POINT (934885 136349.6),BELFIELD AV,JEFFERSON BLVD,ANNADALE RD,EB,27.469973890339425
227,1327,Staten Island,2011,3201,POINT (934955.9 136329.8),ANNADALE RD,SNEDEN AV,BELFIELD AV / POSEN ST,NB,37.49608355091384
228,1328,Staten Island,2011,3202,POINT (934951.1 136420.8),ANNADALE RD,CARLTON BLVD,BEILFIELD AV,SB,37.4375
229,1329,Brooklyn,2011,42116,POINT (1003442.8 179967.4),RUTLAND RD,UTICA AV,E 51 ST,EB,58.91701244813278
230,1330,Brooklyn,2011,42117,POINT (1003616.5 179560.7),E 51 ST,WINTHROP ST,RUTLAND RD,NB,15.3733681462141
231,1331,Brooklyn,2011,42118,POINT (1003711.7 179989.8),RUTLAND RD,E 52 ST,E 51 ST,WB,29.82383419689119
232,1332,Brooklyn,2011,43242,POINT (1003562.3 180263.3),E 51 ST,REMSEN AV,RUTLAND RD,SB,3.659397715472482
233,1333,Queens,2011,45169,POINT (1007317.5 196330.5),STOCKHOLM ST,NICHOLAS AV,CYPRESS AV,NB,14.016597510373444
234,1334,Queens,2011,55262,POINT (1036864.9 182936.4),135 AV,129 ST,130 ST,EB,24.45077720207254
235,1335,Queens,2011,55271,POINT (1036933.2 182637.3),130 ST,N CONDUIT AV,135 AV,NB,37.514211886304906
236,1336,Queens,2011,55272,POINT (1037127.6 182873.1),135 AV,130 PL,130 ST,WB,11.987080103359173
237,1337,Queens,2011,55390,POINT (1037063.9 183193.8),130 ST,133 AV,135 AV,SB,29.48062015503876
238,1338,Queens,2011,55788,POINT (1040054.7 187197.9),143 ST,116 AV,FOCH BLVD,SB,9.302423603793466
239,1339,Queens,2011,58690,POINT (1040133.1 186722),FOCH BLVD,142 PL,143 ST,EB,42.337539432176655
240,1340,Queens,2011,58694,POINT (1040345.7 186802.9),FOCH BLVD,144 ST,143 ST,WB,35.62105263157895
241,1341,Queens,2011,60270,POINT (1041228.6 199521.9),GOTHIC DR,169 ST,HOMELAWN ST,EB,8.165925925925926
242,1342,Queens,2011,60276,POINT (1041458.8 199407.6),HOMELAWN ST,HENLEY RD,GOTHIC DR,NB,54.068350668647845
243,1343,Queens,2011,60277,POINT (1041550 199720),HOMELAWN ST,KINGSTON PL,GOTHIC DR,SB,41.299107142857146
244,1344,Queens,2011,66607,POINT (1005768.5 209446),47 AV,43 ST,42 ST,WB,28.78880407124682
245,1345,Queens,2011,66614,POINT (1006792.5 200724.8),GRAND AV,49 ST,PAGE PL,EB,54.3041095890411
246,1346,Queens,2011,66614,POINT (1006792.5 200724.8),GRAND AV,49 ST,PAGE PL,EB,43.53834808259587
247,1347,Queens,2011,66871,POINT (1008653.5 202956.2),MAURICE AV,56 TERR,56 DR,NB,48.75
248,1348,Queens,2011,66883,POINT (1009163 203472),MAURICE AV,55 DR,56 DR,SB,54.458333333333336
249,1349,Queens,2011,66914,POINT (1009727 200666.9),59 DR,59 ST,59 PL,EB,46.75718015665797
250,1350,Queens,2011,66918,POINT (1009875.5 200446.9),59 PL,60 AV,59 DR,NB,21.536649214659686
251,1351,Queens,2011,73752,POINT (1011305 201041.3),61 ST,59 RD,FRESH POND RD,EB,42.85983827493261
252,1352,Bronx,2011,78641,POINT (1013958.5 242974.1),E 170 ST,CHARLOTTE ST,LUIS NINE BLVD,SB,9.982781456953642
253,1353,Queens,2011,96923,POINT (1049658.8 201347.1),HILLSIDE AV,198 ST,199 ST,EB,130.4865671641791
254,1354,Queens,2011,96924,POINT (1049935.2 201146.6),199 ST,89 AV,HILLSIDE AV,NB,13.011922503725783
255,1355,Queens,2011,96925,POINT (1049894.5 201484.1),HILLSIDE AV,201 ST,199 ST,WB,136.36755952380952
256,1356,Queens,2011,97704,POINT (1045673.7 210822.5),58 AV,198 ST,HOLLIS CT BLVD,EB,29.998950682056662
257,1357,Queens,2011,97706,POINT (1045688 210903.6),HOLLIS CT BLVD,197 ST,58 AV,SB,29.940251572327043
258,1358,Queens,2010,54803,POINT (1032977.9 187666),E/B 109 AVE @ 117 ST,116 ST,117 ST,EB,34.778364116094984
259,1359,Queens,2010,54913,POINT (1033211.9 187390.5),N/B 117 ST @ 109 AVE,109 AV,111 AV,NB,15.74736842105263
260,1360,Queens,2010,54914,POINT (1033207 187752.3),W/B 109 AVE @ 117 ST,117 ST,118 ST,WB,33.635883905013195
261,1361,Queens,2010,54797,POINT (1032296 187411.1),E/B 109 AVE @ 114 ST,113 ST,114 ST,EB,31.840848806366047
262,1362,Queens,2010,54804,POINT (1032263.1 187843.4),S/B 114 ST @ 109 AVE,109 AV,107 AV,SB,17.275862068965516
263,1363,Queens,2010,54799,POINT (1032521.6 187496.2),W/B 109 AVE @ 114 ST,114 ST,115 ST,WB,30.97612732095491
264,1364,Queens,2010,96818,POINT (1048630.3 200635.8),E/B HILLSIDE AVE @ 195 ST,195 ST,195 PL,EB,135.46753246753246
265,1365,Queens,2010,96817,POINT (1048737.9 200091.9),N/B 195 ST @ HILLSIDE AVE,90 AV,HILLSIDE AV,NB,9.072386058981234
266,1366,Queens,2010,180600,POINT (1048390.8 200524.8),W/B HILLSIDE AVE @ 195 ST,193 STREET,195 STREET,WB,145.59326424870466
267,1367,Queens,2010,67539,POINT (1003876.3 213953.9),E/B 37 AVE @ 34 ST,34 ST,33 ST,EB,32.45454545454545
268,1368,Queens,2010,67642,POINT (1004179.3 214197.9),S/B 34 ST @ 37 AVE,37 AV,36 AV,SB,20.942558746736292
269,1369,Queens,2010,67529,POINT (1004086.5 213799.3),W/B 37 AVE @ 34 ST,34 ST,35 ST,WB,25.4140625
270,1370,Queens,2010,96360,POINT (1043985.3 206834.4),E/B 186 LANE @ 188 ST (OPPOSITE 67-25),188 STREET,188 ST,EB,6.2214285714285715
271,1371,Queens,2010,180352,POINT (1043967.8 207553.2),E/B 186 LANE @ 188 ST (OPPOSITE 67-25),188 ST,188 ST,EB,6.2214285714285715
272,1372,Queens,2010,96468,POINT (1044299.2 206682),N/B 188 ST @ 186 LANE (OPPOSITE 67-25),186 LA,73 AV,NB,66.18791946308725
273,1373,Queens,2010,96480,POINT (1044179.3 206999.5),S/B 188 ST @ 186 LANE (OPPOSITE 67-25),186 LA,BEND,SB,74.43214285714286
274,1374,Queens,2010,97659,POINT (1044313.7 218636.4),E/B 35 AVE @ 205 ST,204 ST,205 ST,EB,59.62975778546713
275,1375,Queens,2010,97662,POINT (1044535.7 218436.7),N/B 205 ST @ 35 AVE,35 AV,36 AV,NB,3.809688581314879
276,1376,Queens,2010,131942,POINT (1044412.6 218739.4),S/B 205 ST @ 35 AVE,35 AV,ALLEY,SB,5.611111111111111
277,1377,Queens,2010,97663,POINT (1044557 218728.8),W/B 35 AVE @ 205 ST,205 ST,CLEARVIEW EXWY SR W,WB,74.44636678200692
278,1378,Brooklyn,2010,19655,POINT (982010.7 167558.3),N/B 11 AVE @ OVINGTON AVE,BAY RIDGE AV,OVINGTON AV,NB,34.75328083989501
279,1379,Brooklyn,2010,19657,POINT (982172.3 167762.2),S/B 11 AVE @ OVINGTON AVE,OVINGTON AV,67 ST,SB,42.885117493472585
280,1380,Brooklyn,2010,19656,POINT (982377.8 167393.1),W/B OVINGTON AVE @ 11 AVE,11 AV,12 AV,WB,13.288311688311689
281,1381,Staten Island,2010,2678,POINT (930709.5 132030.1),N/B LUTEN AVE @ BILLIOU ST,DEISIUS ST,BILLIOU ST,NB,19.303430079155675
282,1382,Staten Island,2010,2677,POINT (930458.9 132496.3),S/B LUTEN AVE @ BILLIOU ST,AMBOY RD,BILLIOU ST,SB,20.957894736842107
283,1383,Staten Island,2010,2683,POINT (930702.2 132308.9),W/B BILLIOU ST @ LUTEN AVE,LUTEN AV,ANDROVETTE AV,WB,2.8915343915343916
284,1384,Brooklyn,2010,43688,POINT (1007036.3 189574.2),E/B JEFFERSON AVE @ BROADWAY,SARATOGA AV,BROADWAY,EB,19.316622691292874
285,1385,Brooklyn,2010,43812,POINT (1007220.3 189475.6),N/B BROADWAY @ JEFFERSON AVE,JEFFERSON AV,HANCOCK ST,NB,68.80569948186529
286,1386,Brooklyn,2010,115395,POINT (1007029.2 189619.3),S/B BROADWAY @ JEFFERSON AVE,SARATOGA AV,JEFFERSON AV,SB,66.5546875
287,1387,Brooklyn,2010,22162,POINT (984254.6 184994.1),N/B HAMILTON AVE @ GARNET ST,COURT ST,GARNET ST,NB,273.46684350132625
288,1388,Brooklyn,2010,22163,POINT (984278.2 185059.2),W/B GARNET ST @ HAMILTON AVE,HAMILTON AV,COURT ST,WB,6.178947368421053
289,1389,Queens,2010,55051,POINT (1034873.3 188380.7),E/B 109 AVE @ 125 ST,124 ST,125 ST,EB,139.33333333333334
290,1390,Queens,2010,55060,POINT (1034817.4 188794.3),S/B 125 ST @ 109 AVE,109 AV,107 AV,SB,17.586572438162545
291,1391,Queens,2010,55053,POINT (1034994.3 188426.5),W/B 109 AVE @ 125 ST,125 ST,125 ST,WB,125.82978723404256
292,1392,Queens,2010,55190,POINT (1035108.9 188469.3),W/B1 109 AVE @ 125 ST,125 ST,126 ST,WB,29.19047619047619
293,1393,Queens,2010,55191,POINT (1035231.5 188515.4),E/B 109 AVE @ 126 ST,126 ST,126 ST,EB,38.16871704745167
294,1394,Queens,2010,55190,POINT (1035108.9 188469.3),E/B1 109 AVE @ 126 ST,125 ST,126 ST,EB,25.80316344463972
295,1395,Queens,2010,108678,POINT (1035387.8 188230.6),N/B 126 ST @ 109 AVE,109 AV,HAWTREE CREEK RD,NB,12.701657458563536
296,1396,Queens,2010,55193,POINT (1035330.8 188552.6),W/B 109 AVE @ 126 ST,126 ST,127 ST,WB,34.13884007029877
297,1397,Bronx,2010,79620,POINT (1011017.1 252085.1),E/B E 183 ST @ WALTON AVE,JEROME AV,WALTON AV,EB,27.681159420289855
298,1398,Bronx,2010,79754,POINT (1011301.5 252369),S/B WALTON AVE @  E 183 ST,E 183 ST,E 184 ST,SB,20.819148936170212
299,1399,Bronx,2010,79753,POINT (1011263.2 251973.2),W/B E 183 ST @ WALTON AVE,MORRIS AV,WALTON AV,WB,28.58303886925795
300,1400,Queens,2010,129538,POINT (1057228.1 192974.6),E/B 116 AVE @ 223 ST,223 ST,ALLEY,EB,127.70526315789473
301,1401,Queens,2010,65302,POINT (1057157.5 192649.6),N/B 223 ST @ 116 AVE,LINDEN BLVD,116 AV,NB,10.616187989556137
302,1402,Queens,2010,65318,POINT (1057399.1 193263),S/B 223 ST @ 116 AVE,116 AV,115 RD,SB,10.7109375
303,1403,Queens,2010,129534,POINT (1057325.7 192936.1),W/B 116 AVE @ 223 ST,223 ST,224 ST,WB,32.63896103896104
304,1404,Bronx,2010,78464,POINT (1012759.4 241354.9),E/B E 169 ST@ REV JAMES A POLITE AVE,PROSPECT AV,REV JAMES POLITE AV/LYMAN PL,EB,12.428038777032066
305,1405,Bronx,2010,78446,POINT (1012838.1 241105),N/B REV JAMES A POLITE AVE @ E 169 ST,HOME ST,LYMAN PL/E 169 ST,NB,2.497912317327766
306,1406,Bronx,2010,78446,POINT (1012838.1 241105),N/B REV JAMES A POLITE AVE @ E 169 ST,HOME ST,LYMAN PL/E 169 ST,NB,11.51842105263158
307,1407,Bronx,2010,78468,POINT (1012880 241535.7),S/B LYMAN PLACE @ E 169 ST,FREEMAN ST,REV JAMES POLITE AV/E 169 ST,SB,3.508221225710015
308,1408,Bronx,2010,78470,POINT (1013048.1 241141.3),W/B E 169 ST@ REV JAMES A POLITE AVE,REV JAMES POLITE AV/LYMAN PL,HOME ST,WB,12.981024667931688
309,1409,Bronx,2010,78470,POINT (1013048.1 241141.3),W/B E 169 ST@ REV JAMES A POLITE AVE,REV JAMES POLITE AV/LYMAN PL,HOME ST,WB,44.54089709762533
310,1410,Bronx,2010,176140,POINT (1019177.4 243246),E/B E 174 ST @ METCALF AVE,METCALF AV,BRONX RIVER PKWY,EB,10.744237918215614
311,1411,Bronx,2010,79463,POINT (1019276.2 242841.4),N/B METCALF AVE @  E 174 ST,E 172 ST,E 174 ST,NB,9.733630952380953
312,1412,Bronx,2010,79479,POINT (1019340.8 243274.9),W/B E 174 ST @ METCALF AVE,METCALF AV,FTELEY AV,WB,30.882177479492917
313,1413,Bronx,2010,89638,POINT (1028254.7 260438.3),N/B GRACE AVE / E 229 ST @ NEEDHAM AVE,NEEDHAM AV/E 229 ST,BOSTON RD,NB,19.39516129032258
314,1414,Bronx,2010,89551,POINT (1028017 261051.2),S/B E 229 ST / GRACE AVE @ NEEDHAM AVE,SCHIEFFELIN PL,GRACE AV/NEEDHAM AV,SB,41.897574123989216
315,1415,Bronx,2010,89637,POINT (1028260.2 260762),W/B NEEDHAM AVE @ E 229 ST / GRACE AVE,GRACE AV/E 229 ST,EDSON AV,WB,28.17297297297297
316,1416,Staten Island,2010,4476,POINT (938286.7 143415),E/B ARTHUR KILL RD @ CORTELYOU AVE,RIDGEWOOD AV,CORTELYOU AV,EB,75.28667664670658
317,1417,Staten Island,2010,4477,POINT (938454.3 143182.6),N/B CORTELYOU AVE @ ARTHUR KILL RD,E BRANDIS AV,ARTHUR KILL RD,NB,4.732383808095952
318,1418,Staten Island,2010,110223,POINT (938580.5 143420.5),W/B ARTHUR KILL RD @ CORTELYOU AVE,CORTELYOU AV,ARMSTRONG AV,WB,61.06446776611694
319,1419,Brooklyn,2010,163914,POINT (993569.4 198505.6),S/B WYTHE AVE @ S 6 ST,SOUTH 6 STREET,WILLIAMSBURG BRIDGE,SB,24.588366890380314
320,1420,Brooklyn,2010,30437,POINT (993701.5 198384.8),W/B S 6 ST @ WYTHE AVE,WYTHE AV,BERRY ST,WB,8.360863095238095
321,1421,Staten Island,2010,13650,POINT (953243.5 170550.2),E/B CASTLETON AVE @ OAKLAND AVE,BEMENT AV,OAKLAND AV,EB,21.256410256410255
322,1422,Staten Island,2010,13650,POINT (953243.5 170550.2),E/B CASTLETON AVE @ OAKLAND AVE,BEMENT AV,OAKLAND AV,EB,39.543710021321964
323,1423,Staten Island,2010,13651,POINT (953430.2 170299.8),N/B OAKLAND AVE @ CASTLETON AVE,CASTLETON AV,CARY AV,NB,23.235778443113773
324,1424,Staten Island,2010,13655,POINT (953525.3 170547.7),W/B CASTLETON AVE @ OAKLAND AVE,OAKLAND AV,PELTON AV,WB,40.24700598802395
325,1425,Queens,2010,96351,POINT (1043992.6 205556.4),E/B 75 AVE @ 186 ST,185 ST,186 ST,EB,26.653164556962025
326,1426,Queens,2010,180408,POINT (1044268.6 205215.8),N/B 186 ST @ 75 AVE,75 AV,UNION TP,NB,11.540609137055837
327,1427,Queens,2010,96457,POINT (1044252.2 205640.3),W/B 75 AVE @ 186 ST,186 ST,187 ST,WB,84.25510204081633
328,1428,Queens,2010,96220,POINT (1042278.4 204958.6),E/B 75 AVE @ 179 ST,178 ST,179 ST,EB,24.476190476190474
329,1429,Queens,2010,96225,POINT (1042309.8 205283.4),S/B 179 ST @ 75 AVE,73 AV,75 AV,SB,34.4040404040404
330,1430,Queens,2010,96228,POINT (1042522.2 205050.4),W/B 75 AVE @ 179 ST,179 ST,180 ST,WB,135.2020202020202
331,1431,Queens,2010,61954,POINT (1055020.3 159688.2),E/B EMPIRE AVE @ READS LANE,BEACH 9 ST,BALSAM CT/READS LA,EB,22.807328605200947
332,1432,Queens,2010,62193,POINT (1055202.1 160116.4),W/B EMPIRE AVE @ READS LANE,BALSAM CT/READS LA,SAGE ST,WB,56.99342105263158
333,1433,Queens,2010,62193,POINT (1055202.1 160116.4),W/B EMPIRE AVE @ READS LANE,BALSAM CT/READS LA,SAGE ST,WB,54.0749063670412
334,1434,Queens,2010,62193,POINT (1055202.1 160116.4),W/B EMPIRE AVE @ READS LANE,BALSAM CT/READS LA,SAGE ST,WB,61.23863636363637
335,1435,Queens,2010,168659,POINT (1014642.1 190778.2),N/B VERMONT PL @ J R PKWY ENT RAMP,JRP WB EN VERMONT PL/BIKE PATH,JACKIE ROBINSON PKWY,NB,33.62847222222222
336,1436,Queens,2010,194854,POINT (1014611.4 191028.6),S/B LT VERMONT PL @ J R PKWY ENT RAMP,JRP WB EXIT 2,JRP WB EN VERMONT PL,SB,1.7853705486044273
337,1437,Queens,2010,194854,POINT (1014611.4 191028.6),S/B TH VERMONT PL @ J R PKWY ENT RAMP,JRP WB EXIT 2,JRP WB EN VERMONT PL,SB,79.99518768046198
338,1438,Queens,2010,129242,POINT (1042098.2 186237.6),E/B 120 AVE @ SUTPHIN BLVD,SUTPHIN BLVD,147 ST,EB,6.456775700934579
339,1439,Queens,2010,58969,POINT (1042210 186194.9),N/B SUTPHIN BLVD @ 120 AVE,120 AV,121 AV,NB,40.50408401400233
340,1440,Queens,2010,58965,POINT (1042128.3 186474.2),S/B SUTPHIN BLVD @ 120 AVE,119 RD,120 AV,SB,24.685380116959063
341,1441,Queens,2010,58971,POINT (1042482.4 186421.9),W/B 120 AVE @ SUTPHIN BLVD,SUTPHIN BLVD,153 ST,WB,0.5373831775700935
342,1442,Bronx,2010,86362,POINT (1023699.9 249072.5),E/B RHINELANDER AVE @ PAULDING AVE,COLDEN AV,PAULDING AV,EB,29.877659574468087
343,1443,Bronx,2010,86365,POINT (1023601.9 249491.6),S/B PAULDING AVE @ RHINELANDER AVE,NEILL AV,RHINELANDER AV,SB,14.079575596816976
344,1444,Bronx,2010,86366,POINT (1023923.4 249205.6),W/B RHINELANDER AVE @ PAULDING AVE,PAULDING AV,HONE AV/HONE AVE,WB,28.681697612732094
345,1445,Staten Island,2010,108388,POINT (918291.3 135350.6),E/B ARTHUR KILL RD @ SHARROTTS RD,SHARROTTS RD,WINANT LA,EB,18.01572327044025
346,1446,Staten Island,2010,108393,POINT (918488.1 135462.3),N/B SHARROTTS RD @ ARTHUR KILL RD,ARTHUR KILL RD,MURIEL ST,NB,10.248541423570595
347,1447,Staten Island,2010,108393,POINT (918488.1 135462.3),N/B SHARROTTS RD @ ARTHUR KILL RD,ARTHUR KILL RD,MURIEL ST,NB,17.53061224489796
348,1448,Staten Island,2010,109635,POINT (918036 135573.3),S/B SHARROTTS RD @ ARTHUR KILL RD,ARTHUR KILL RD,BRIENNA CT,SB,3.851619644723093
349,1449,Staten Island,2010,657,POINT (918251.7 135673),W/B ARTHUR KILL RD @ SHARROTTS RD,SHARROTTS RD,STORER AV,WB,20.78743455497382
350,1450,Brooklyn,2010,40309,POINT (1004292 156026.7),E/B CHANNEL AVE @ GERRITSEN AVE,ASTER CT,GERRITSEN AV,EB,5.479591836734694
351,1451,Brooklyn,2010,40329,POINT (1004505.1 155907.3),N/B GERRITSEN AVE @ CHANNEL AVE,DEVON AV,CHANNEL AV,NB,34.47381546134663
352,1452,Brooklyn,2010,40327,POINT (1004208.3 156256.1),S/B GERRITSEN AVE @ CHANNEL AVE,BIJOU AV,CHANNEL AV,SB,39.130653266331656
353,1453,Brooklyn,2010,30434,POINT (993436.8 198039.9),S/B WYTHE AVE @ S 8 ST,S 8 ST,BROADWAY,SB,64.76543209876543
354,1454,Brooklyn,2010,30414,POINT (993594.3 197874.3),W/B S 8 ST @ WYTHE AVE,WYTHE AV,BERRY ST,WB,20.0
355,1455,Staten Island,2010,2120,POINT (929680.2 134435.7),S/B ELLSWORTH AVE @  DRUMGOOLE RD W,DARLINGTON AV,CARLTON CT/DRUMGOOLE RD W,SB,5.943287037037037
356,1456,Staten Island,2010,2701,POINT (930055.6 134434.4),W/B DRUMGOOLE RD W @ ELLSWORTH AVE,CARLTON CT/ELLSWORTH AV,HUGUENOT AV,WB,42.25202312138728
357,1457,Staten Island,2010,103536,POINT (930822.2 131128.6),E/B EYLANDT ST @ LUTEN AVE,CHISHOLM ST,LUTEN AV,EB,4.732394366197183
358,1458,Staten Island,2010,103536,POINT (930822.2 131128.6),E/B EYLANDT ST @ LUTEN AVE,CHISHOLM ST,LUTEN AV,EB,7.721649484536083
359,1459,Staten Island,2010,2789,POINT (931329.1 130886.2),N/B LUTEN AVE @ EYLANDT ST,JANSEN ST,EYLANDT ST,NB,12.12937062937063
360,1460,Staten Island,2010,2789,POINT (931329.1 130886.2),N/B LUTEN AVE @ EYLANDT ST,JANSEN ST,EYLANDT ST,NB,12.12937062937063
361,1461,Staten Island,2010,2668,POINT (930969.6 131549.2),S/B LUTEN AVE @ EYLANDT ST,DEISIUS ST,EYLANDT ST,SB,16.36042402826855
362,1462,Staten Island,2010,2668,POINT (930969.6 131549.2),S/B LUTEN AVE @ EYLANDT ST,DEISIUS ST,EYLANDT ST,SB,22.683673469387756
363,1463,Staten Island,2010,2793,POINT (931222.9 131347.4),W/B EYLANDT ST @ LUTEN AVE,LUTEN AV,ANDROVETTE AV,WB,1.5035211267605635
364,1464,Staten Island,2010,2793,POINT (931222.9 131347.4),W/B EYLANDT ST @ LUTEN AVE,LUTEN AV,ANDROVETTE AV,WB,1.6666666666666667
365,1465,Brooklyn,2010,29875,POINT (999499.4 187610.7),E/B MACON ST @ TOMPKINS AVE,MARCY AV,TOMPKINS AV,EB,31.83248730964467
366,1466,Brooklyn,2010,29880,POINT (999872.6 187803.8),S/B TOMPKINS AVE @ MACON ST,MACON ST,HALSEY ST,SB,115.80555555555556
367,1467,Brooklyn,2010,29880,POINT (999872.6 187803.8),S/B TOMPKINS AVE @ MACON ST,MACON ST,HALSEY ST,SB,79.51485148514851
368,1468,Brooklyn,2010,30463,POINT (993774.8 199106.3),S/B WYTHE AVE @ S 4 ST,S 4 ST,S 3 ST,SB,62.19410319410319
369,1469,Brooklyn,2010,30443,POINT (993919.1 198919.8),W/B S 4 ST @ WYTHE AVE,WYTHE AV,BERRY ST,WB,11.352216748768473
370,1470,Brooklyn,2010,19422,POINT (980387.7 165510.7),N/B 11 AVE @ 78 ST,79 ST,78 ST,NB,29.78684210526316
371,1471,Brooklyn,2010,19424,POINT (980549.1 165714.4),S/B 11 AVE @ 78 ST,78 ST,77 ST,SB,32.61578947368421
372,1472,Brooklyn,2010,19423,POINT (980774 165370.2),W/B 78 ST @ 11 AVE,11 AV,12 AV,WB,12.097625329815303
373,1473,Brooklyn,2010,126876,POINT (979734.5 165198.8),E/B 81 ST @ 11 AVE,11 AV,10 AV,EB,24.112565445026178
374,1474,Brooklyn,2010,17341,POINT (979903 164898.7),N/B 11 AVE @ 81 ST,82 ST,81 ST,NB,25.2265625
375,1475,Brooklyn,2010,19418,POINT (980064.7 165102.7),S/B 11 AVE @ 81 ST,81 ST,80 ST,SB,34.44647519582245
376,1476,Brooklyn,2010,31190,POINT (998161.8 194990.3),E/B WALTON ST @ HARRISON AVE,UNION AV,HARRISON AV,EB,9.022613065326633
377,1477,Brooklyn,2010,31216,POINT (998197.8 195199.2),S/B HARRISON AVE @ WALTON ST,LORIMER ST,WALTON ST,SB,52.01995012468828
378,1478,Brooklyn,2010,27840,POINT (991794.2 172812.5),E/B AVE C @ E 7 ST,EAST 7 STREET,OCEAN PARKWAY,EB,23.30757575757576
379,1479,Brooklyn,2010,127465,POINT (991892.8 173205.6),S/B E 7 ST @ AVE C,AV C,BEVERLY RD,SB,14.1489898989899
380,1480,Bronx,2010,176140,POINT (1019177.4 243246),E/B E 174 ST @ METCALF AVE,METCALF AV,BRONX RIVER PKWY,EB,30.235294117647058
381,1481,Bronx,2010,79463,POINT (1019276.2 242841.4),N/B METCALF AVE @ E 174 ST,E 172 ST,E 174 ST,NB,28.100145137880986
382,1482,Bronx,2010,79479,POINT (1019340.8 243274.9),W/B E 174 ST @ METCALF AVE,METCALF AV,FTELEY AV,WB,57.37950937950938
383,1483,Queens,2010,68968,POINT (1008467.2 223772.8),E/B 21 AVE @ CRESCENT ST,24 ST,CRESCENT ST,EB,29.936842105263157
384,1484,Queens,2010,69032,POINT (1008862.7 224006.4),S/B CRESCENT ST @ 21 AVE,21 AV,20 AV,SB,47.61702127659574
385,1485,Queens,2010,68970,POINT (1008658.1 223596.8),W/B 21 AVE @ CRESCENT ST,CRESCENT ST,26 ST,WB,27.094488188976378
386,1486,Queens,2010,68971,POINT (1008848.8 223420.2),E/B 21 AVE @ 27 ST,26 ST,27 ST,EB,37.18181818181818
387,1487,Queens,2010,129938,POINT (1009025.9 223419.2),S/B 27 ST @ 21 AVE,21 AV,20 AV,SB,7.704188481675392
388,1488,Queens,2010,68973,POINT (1009039.6 223243.2),W/B 21 AVE @ 27 ST,27 ST,28 ST,WB,20.401574803149607
389,1489,Queens,2010,53349,POINT (1029232.6 195715),E/B PARK LANE SOUTH @ 115 ST,112 STREET,115 ST,EB,40.003003003003
390,1490,Queens,2010,53362,POINT (1029403 195999.1),N/B 115 ST @ PARK LANE SOUTH,115 ST,CURZON RD,NB,24.65210843373494
391,1491,Queens,2010,83062,POINT (1020624.8 211812.7),N/B JUNCTION BLVD @ 40 RD,40 RD,41 AV,NB,58.497032640949556
392,1492,Queens,2010,83074,POINT (1020532.7 212026.5),S/B JUNCTION BLVD @ 40 RD,40 RD,40 RD,SB,56.2566765578635
393,1493,Queens,2010,83063,POINT (1020685.1 212004.6),W/B 40 RD @ JUNCTION BLVD,JUNCTION BLVD,97 ST,WB,11.36661698956781
394,1494,Brooklyn,2010,28645,POINT (998278.7 171061.7),E/B FARRAGUT RD @ E 28 ST,E 28 ST,E 29 ST,EB,36.85602094240838
395,1495,Brooklyn,2010,28642,POINT (998113.4 171480.9),S/B E 28 ST @ FARRAGUT RD,FOSTER AV,FARRAGUT RD,SB,12.409448818897637
396,1496,Brooklyn,2010,28645,POINT (998278.7 171061.7),W/B FARRAGUT RD @ E 28 ST,E 28 ST,E 29 ST,WB,59.753926701570684
